source,run,region,baseline_mode,standardization_protocol,baseline_fit_path,member_match_policy,case,period_start,period_end,spei48_mean
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,-1.3536488002579012
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-1.4197546571612762
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-1.8086298015719664
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,-0.5510758372374017
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,-0.27927337647739825
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,-0.2534052121681042
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-1.6956397642639098
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-2.0447156417928776
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-2.3310178844760685
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,-0.6043107848319725
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,-0.5788864679529279
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,-0.5966732652403429
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,-0.6231290942714304
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,-0.6642183362951312
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,-0.637390325019821
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,-0.7388456420146218
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2041,2060,-0.6422088615698435
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,-0.702415238660122
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,-0.7206514355144733
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,-0.7203550446135282
smile/GISS-E2-1-G,r1i1p5f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,-0.721353675779388
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2021,2040,0.25255882283770537
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2041,2060,-0.5385511746736625
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2081,2100,-1.6942838528325046
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2021,2040,0.3305640837722941
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2041,2060,0.3305640837722941
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2081,2100,0.3305427288892597
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2021,2040,0.023103193368613485
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2041,2060,-0.6368325852934896
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2081,2100,-1.5977173920363859
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2021,2040,0.8841375572669171
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2041,2060,0.5242251208802587
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2081,2100,-0.14898700494841824
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,0.1272691911336303
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-0.6076579243063235
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-1.7212050523406104
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2021,2040,0.10242737821888316
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2041,2060,-0.6712782646040478
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2081,2100,-1.5753924524708462
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2021,2040,0.2040474454479188
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2041,2060,-0.5243890795159467
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2081,2100,-1.6112402195018696
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,0.2514422848327589
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-0.5400791099562257
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-1.6970565044949593
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,0.567189782225233
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,0.3917917088433146
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,0.13438437123930871
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-0.32372240405638747
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-0.8123892830091033
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-1.3630515292269907
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,0.4308542820423193
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,0.36984216563023675
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,0.31879785622391005
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,0.5259009173418554
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,0.47550261648155945
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,0.19334175828848216
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,0.3894779760942367
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2041,2060,0.29166235181082223
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,0.16289932252044786
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,0.330115339456453
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,0.3311652468253997
smile/MIROC6,r49i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,0.3325894439240512
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2021,2040,-0.07479354071253454
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2041,2060,-1.5934057997147093
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2081,2100,-1.7891187492073215
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2021,2040,-0.6073533594652429
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2041,2060,-0.6073533594652429
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2081,2100,-0.6073533594652429
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2021,2040,-0.77714761087432
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2041,2060,-1.7611075816317399
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2081,2100,-2.120009468123531
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2021,2040,0.6241178551196203
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2041,2060,-0.333098212342043
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2081,2100,-0.2560472808291152
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,-0.258053997076958
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-1.699702318644803
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-1.8627063980610914
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2021,2040,-0.14839841198773215
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2041,2060,-1.6735330650997318
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2081,2100,-1.8122864536617342
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2021,2040,-0.3146118657792663
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2041,2060,-1.562198256085076
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2081,2100,-1.7335292493657941
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,-0.07545753363502013
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-1.5954242153614635
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-1.790281793817806
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,0.10716449659012726
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,-0.4869105153843395
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,-0.2595956773600724
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-1.2508797101815186
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-1.8859886766460658
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-2.125700471713964
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,-0.4457276163386549
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,-0.5103791900151117
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,-0.5472532003014055
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,-0.501271438107174
smile/GISS-E2-1-G,r1i1p3f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/GISS-E2-1-G__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,-0.4851129314042624
